"" "#-alone" "#-bad" "#-cruel" "#-determined" "#-handsome" "#-plain" "#-pretty" "#-rich" "#-satisfied" "#-serious" "accomplished" "active" "admirable" "affectionate" "afraid" "agreeable" "alert" "alone" "amazing" "ambitious" "amusing" "angry" "anxious" "artificial" "ashamed" "attentive" "attractive" "awake" "awful" "awkward" "bad" "beautiful" "bitter" "blind" "bold" "bright" "brilliant" "busy" "calm" "capable" "careful" "careless" "cautious" "certain" "charming" "cheap" "cheerful" "clever" "cold" "comfortable" "compassionate" "compatible" "competent" "concerned" "confident" "confused" "conscientious" "considerate" "consistent" "cool" "courteous" "critical" "cruel" "curious" "dangerous" "daring" "decent" "delighted" "delightful" "dependent" "desirable" "determined" "devoted" "difficult" "direct" "disappointed" "disgusting" "disrespectful" "distinguished" "eager" "embarrassed" "embarrassing" "encouraging" "entertaining" "evil" "excellent" "excited" "exciting" "expressive" "extraordinary" "fair" "faithful" "familiar" "famous" "fat" "feminine" "fine" "foolish" "forgetful" "fortunate" "forward" "friendly" "generous" "gentle" "genuine" "glad" "good" "graceful" "gracious" "grateful" "great" "handsome" "happy" "hard" "helpless" "honest" "hopeful" "humorous" "ignorant" "impatient" "important" "incompetent" "inconsiderate" "independent" "inexperienced" "innocent" "intellectual" "intelligent" "interested" "interesting" "involved" "irrational" "irritated" "jealous" "joyful" "kind" "lazy" "liberal" "little" "lively" "lonely" "loud" "lovely" "loyal" "lucky" "mean" "modest" "natural" "neat" "negative" "nervous" "nice" "noisy" "offensive" "old" "open" "ordinary" "original" "pathetic" "persuasive" "plain" "playful" "pleasant" "pleased" "pleasing" "polite" "poor" "popular" "positive" "powerful" "practical" "prejudiced" "pretty" "private" "professional" "prominent" "proper" "prosperous" "proud" "punctual" "quiet" "reasonable" "religious" "remarkable" "respectable" "respected" "respectful" "rich" "ridiculous" "romantic" "rough" "rude" "sad" "sarcastic" "satisfied" "secure" "selfish" "sensible" "serious" "short" "shy" "sincere" "smart" "sociable" "social" "spontaneous" "stable" "strange" "strict" "strong" "stupid" "successful" "surprised" "suspicious" "sweet" "sympathetic" "talkative" "tall" "terrible" "terrific" "thankful" "thin" "thorough" "thoughtful" "thoughtless" "tired" "tough" "uncomfortable" "unemployed" "unfriendly" "unhappy" "unlucky" "unreasonable" "unusual" "useful" "valuable" "warm" "weak" "wise" "wonderful" "worthy" "young" "violent" "wasteful" "well" "spoiled"
"private" 0 0 0 0 0 0 0 0 0 1 0 1 0 0 3 2 0 2 0 0 2 3 4 0 1 0 0 1 2 1 3 1 1 0 0 1 1 1 0 3 1 0 0 2 1 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 2 0 1 4 1 0 0 1 1 1 0 3 0 0 0 0 2 2 0 2 0 0 4 0 0 0 0 1 7 2 1 1 0 3 0 3 1 4 12 0 0 0 15 3 4 1 1 0 0 0 0 0 4 0 0 3 0 0 0 0 0 3 0 0 0 1 0 4 0 0 13 2 0 0 1 1 2 0 0 1 0 1 0 0 0 0 3 3 0 0 0 0 0 1 1 1 0 0 5 0 0 0 0 0 2 0 0 0 1 2 0 0 1 2 0 0 2 0 0 1 0 0 0 0 2 0 2 0 2 0 2 6 0 0 1 0 0 0 0 0 0 5 1 0 3 0 2 0 0 1 1 0 1 0 0 1 1 1 0 1 0 0 1 2 0 1 6 1 1 1 0 1 0 6 0 0 1 0
"professional" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 2 0 0 0 0
"prominent" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"proper" 0 0 0 0 0 0 0 0 0 0 0 4 0 4 3 5 0 3 0 0 1 3 7 0 2 1 0 0 1 1 9 1 0 1 0 0 0 1 2 5 0 0 0 4 0 0 2 4 2 1 0 0 0 1 1 0 0 1 2 1 0 0 0 0 1 0 1 0 0 0 4 6 1 4 2 1 0 0 1 1 0 1 2 0 2 6 0 0 1 2 8 0 3 0 0 0 6 1 0 1 1 3 1 3 1 7 21 0 0 5 18 0 13 0 0 1 2 1 1 2 3 0 1 2 0 0 0 0 3 1 0 0 0 1 1 4 0 2 20 4 0 0 1 0 0 1 5 8 0 0 1 2 0 1 9 7 1 0 1 0 0 0 6 6 2 1 13 0 1 1 1 0 3 1 0 0 0 0 1 1 4 1 1 0 2 0 2 1 1 1 1 1 2 0 4 0 1 3 5 7 0 0 0 0 1 0 2 0 1 6 1 0 4 0 1 2 0 2 1 0 2 0 0 0 0 0 0 0 0 0 0 3 0 0 6 0 3 0 0 3 0 13 1 0 1 0
"prosperous" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 3 0 0 0 2 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
"proud" 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 2 0 0 0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 2 1 0 0 0 1 0 0 0 3 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 1 0 4 3 0 0 0 2 0 4 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 2 0 0 1 0 0 0 0 0 2 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 0 0 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 3 0 0 0 0
"punctual" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 3 0 1 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"quiet" 0 0 0 0 0 0 1 0 0 0 1 4 1 1 6 7 0 1 2 0 0 2 3 0 1 0 0 2 1 1 6 2 0 1 1 0 0 3 0 2 1 0 0 6 0 0 3 0 2 3 0 0 0 1 0 0 1 0 0 0 0 0 1 0 2 0 0 4 0 1 1 1 1 1 0 0 1 0 0 0 0 1 0 0 1 6 0 1 0 0 4 0 0 1 0 0 3 3 0 1 0 2 0 2 1 4 16 0 0 1 16 1 12 2 1 0 0 0 0 3 1 0 0 0 1 1 0 0 3 2 0 0 1 0 0 1 0 0 19 1 0 1 1 0 0 0 2 5 0 0 0 1 1 0 8 2 0 0 0 0 0 1 6 2 2 0 6 0 1 0 0 0 3 1 0 1 4 0 0 1 0 0 0 0 2 0 0 2 0 0 1 1 2 0 7 0 1 5 2 10 0 0 0 0 0 0 2 1 1 5 1 0 2 0 1 0 0 1 0 0 2 0 1 3 0 1 0 0 0 0 2 1 0 0 7 1 0 1 0 2 0 13 0 0 0 0
"reasonable" 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 3 1 3 1 1 0 2 0 0 0 0 0 0 1 0 2 1 0 0 0 0 0 2 0 3 0 0 0 2 0 1 2 1 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 1 3 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 2 1 1 0 0 1 3 0 0 1 0 3 0 1 0 5 7 0 0 0 6 0 7 0 0 2 0 0 0 1 2 1 0 1 0 0 0 1 0 2 0 1 0 2 1 5 0 0 10 1 0 1 1 0 1 0 1 3 1 0 1 0 1 0 0 1 0 1 0 1 2 2 2 2 0 0 1 0 0 0 0 0 0 2 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 2 0 2 1 0 0 0 0 0 0 0 0 0 4 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 2 1 1 1 0 1 0 3 0 0 0 1
"religious" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"remarkable" 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 1 2 0 3 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 3 1 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 2 0 1 1 1 0 1 0 0 0 0 0 0 0 2 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 3 0 0 0 0
"respectable" 0 1 0 0 0 0 0 0 1 1 0 1 0 0 4 3 0 0 0 0 1 1 3 0 0 1 0 0 0 1 4 0 0 0 1 0 0 1 1 5 1 1 0 2 2 0 1 2 1 4 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 1 2 0 0 0 0 0 0 0 2 0 0 0 0 0 3 0 0 1 1 3 0 0 0 1 1 4 1 1 0 0 0 1 2 0 5 13 1 0 1 13 3 5 0 0 0 1 0 0 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 4 0 0 14 2 0 1 0 0 1 0 2 3 0 0 1 0 0 0 7 2 0 0 0 0 0 0 2 0 0 0 4 0 0 0 0 1 3 2 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 1 1 0 1 0 4 0 2 3 2 6 0 1 0 0 0 0 0 0 2 1 0 0 3 1 2 0 0 1 2 0 1 0 0 2 1 1 0 1 0 0 1 2 0 0 4 1 2 0 0 1 0 4 0 0 0 0
"respected" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0
"respectful" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 2 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 2 0 1 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 2 0 0 0 0
"rich" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 3 0 1 0 1 0 1 0 0 1 2 0 0 0 1 0 0 0 0 0 0 2 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 3 0 1 2 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 3 0 0 0 0 1 2 1 0 0 0 1 0 1 1 6 8 0 0 1 5 2 3 2 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 2 0 0 7 1 0 1 0 1 0 0 0 2 0 0 0 0 0 0 2 2 0 0 0 0 0 1 1 1 1 0 4 0 0 0 0 0 1 1 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 3 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 1 1 3 0 0 1 0 5 0 0 0 0
"ridiculous" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 2 0 0 0 0 2 1 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 4 0 0 0 2 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 5 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 3 0 0 1 0 0 0 0 1 1 0 0 4 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 3 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0
"romantic" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
"rough" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0 0 2 1 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 1 0 0 0 2 1 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0
"rude" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0
"sad" 0 0 0 0 0 0 0 0 0 0 0 1 0 3 2 3 1 2 0 0 0 1 3 0 2 0 0 0 0 1 3 0 1 1 1 0 0 3 0 1 0 0 0 0 0 0 1 0 1 2 0 0 0 2 0 0 0 0 0 0 0 0 0 1 2 0 0 1 2 0 0 2 1 2 0 0 0 0 0 2 0 0 0 1 0 3 0 0 0 0 4 0 1 0 0 1 3 1 0 0 0 3 0 0 0 4 9 0 0 1 9 1 4 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 3 0 0 11 0 0 1 2 0 2 0 3 2 0 0 0 3 0 0 4 0 0 0 0 0 0 1 2 2 1 0 6 0 1 0 0 0 1 2 0 0 2 2 1 0 2 2 0 1 1 0 1 0 1 0 0 0 0 0 4 1 2 1 2 2 0 0 0 0 0 0 1 1 0 4 0 0 0 0 2 1 0 0 0 0 1 0 0 1 0 1 1 0 0 0 1 0 1 0 2 1 2 0 0 0 0 6 0 0 0 0
"sarcastic" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"satisfied" 0 0 0 0 0 1 1 0 0 1 0 4 0 3 7 11 0 1 1 0 1 5 10 1 4 1 1 0 0 0 10 0 1 1 1 0 0 4 2 4 0 1 0 7 0 0 0 2 4 5 1 1 1 1 0 2 2 2 1 0 3 0 0 2 0 0 0 2 3 1 1 3 1 1 0 0 1 1 0 2 0 1 0 0 1 2 0 0 1 1 3 0 3 0 0 0 6 2 0 1 0 3 3 2 0 12 31 0 1 4 27 2 16 0 1 2 0 1 1 2 2 0 0 2 1 2 0 0 2 2 0 1 1 0 0 7 1 0 32 4 0 3 3 0 1 1 5 9 0 1 1 2 0 1 10 7 0 1 1 0 2 0 6 5 4 0 12 0 0 0 0 0 7 2 0 0 4 0 2 1 7 1 0 2 4 1 0 1 1 0 0 0 4 0 0 3 2 4 5 11 0 1 0 0 0 0 0 3 1 9 0 1 1 0 5 2 0 3 1 0 1 0 1 0 1 4 0 2 1 1 3 2 2 3 8 2 2 0 0 4 2 17 0 0 1 0
"secure" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 3 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 2 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 3 4 0 0 1 3 0 3 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 2 1 0 4 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 1 0 3 0 0 1 2 1 0 1 0 0 0 0 0 0 0 3 0 0 0 0 2 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 3 0 0 1 0
"selfish" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 2 0 3 0 0 1 2 1 0 0 1 0 1 0 0 5 0 1 0 0 0 0 1 0 1 0 0 0 2 0 0 0 2 2 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 2 2 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 1 0 1 0 1 0 0 0 0 0 0 1 1 0 2 2 9 1 0 1 6 2 4 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 1 0 3 0 0 8 1 0 0 1 0 1 0 0 1 0 0 2 0 1 1 0 1 0 0 0 0 0 1 3 0 0 0 2 0 0 0 0 1 1 2 1 0 1 2 1 1 1 2 0 0 2 0 0 0 0 1 0 0 2 0 2 0 0 1 1 3 0 1 0 0 1 0 0 0 0 4 1 0 1 0 1 0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 3 0 0 0 0 0 1 0 0 1 0 5 0 0 0 0
"sensible" 0 0 0 0 0 0 1 0 0 0 0 1 0 1 4 4 0 1 0 0 0 1 3 0 3 0 1 0 0 0 4 0 0 1 1 0 0 1 1 1 0 2 0 2 1 0 1 6 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 2 0 0 2 1 0 1 1 0 3 0 0 0 0 0 1 0 1 1 0 0 4 0 0 1 0 3 0 1 0 1 1 1 2 0 0 0 0 0 0 0 6 14 2 0 4 16 0 7 0 0 0 0 0 1 0 2 0 0 1 0 1 0 0 3 2 0 0 0 0 0 4 0 1 16 3 0 3 0 0 0 0 2 5 0 0 0 1 1 0 4 3 2 0 0 0 0 0 5 4 1 0 4 0 1 0 0 1 2 0 0 0 3 0 0 0 5 0 1 1 3 1 0 1 0 0 0 0 1 0 4 1 1 0 6 8 0 2 0 0 0 0 0 1 1 7 0 0 1 0 2 0 0 2 0 0 1 0 0 0 0 1 0 1 0 0 4 0 0 1 4 0 1 0 1 2 1 9 0 0 1 0
