"" "#-foolish" "#-good" "#-great" "#-handsome" "#-happy" "#-irritated" "#-little" "#-open" "#-pleased" "#-pleasing" "#-pretty" "#-satisfied" "#-shy" "#-talkative" "#-tall" "#-thin" "#-tired" "#-well" "#-wise" "accomplished" "active" "admirable" "adventurous" "affectionate" "afraid" "agreeable" "alert" "alone" "amazing" "amusing" "angry" "anxious" "argumentative" "ashamed" "attentive" "attractive" "awake" "awkward" "bad" "beautiful" "bitter" "blind" "bright" "brilliant" "busy" "calm" "capable" "careful" "careless" "cautious" "certain" "charming" "cheap" "cheerful" "clean" "clever" "cold" "comfortable" "compassionate" "compatible" "competent" "conceited" "concerned" "confident" "confused" "considerate" "consistent" "cool" "courageous" "critical" "cruel" "curious" "dangerous" "decent" "delighted" "delightful" "dependent" "depressed" "desirable" "determined" "devoted" "difficult" "direct" "disappointed" "disgusting" "distinguished" "eager" "elderly" "embarrassed" "embarrassing" "encouraged" "encouraging" "energetic" "entertaining" "evil" "excellent" "excited" "exciting" "exhausted" "expressive" "extraordinary" "fair" "faithful" "familiar" "famous" "feminine" "fine" "firm" "foolish" "forgiving" "fortunate" "friendly" "generous" "gentle" "genuine" "glad" "good" "graceful" "gracious" "grateful" "great" "handsome" "happy" "hard" "harmless" "healthy" "helpless" "honest" "ignorant" "impatient" "impolite" "important" "inconsiderate" "independent" "innocent" "insane" "intellectual" "intelligent" "interested" "interesting" "irrational" "irritable" "jealous" "joyful" "kind" "lazy" "liberal" "little" "lively" "lonely" "loud" "lovely" "lucky" "modest" "natural" "neat" "negative" "nervous" "nice" "noisy" "observant" "old" "open" "ordinary" "original" "patient" "plain" "playful" "pleasant" "pleased" "pleasing" "polite" "poor" "popular" "positive" "powerful" "prejudiced" "pretty" "private" "productive" "professional" "prominent" "prompt" "proper" "prosperous" "proud" "punctual" "quiet" "reasonable" "remarkable" "respectable" "respectful" "rich" "ridiculous" "romantic" "rude" "sad" "sarcastic" "satisfied" "secure" "selfish" "sensible" "serious" "short" "sincere" "social" "spoiled" "spontaneous" "stable" "straightforward" "strange" "strict" "strong" "stupid" "successful" "suspicious" "sweet" "talkative" "tall" "thankful" "thin" "thorough" "thoughtful" "thoughtless" "tired" "uncomfortable" "unfair" "unfriendly" "unhappy" "unlucky" "unreasonable" "unusual" "useful" "valuable" "warm" "weak" "well" "wise" "witty" "wonderful" "worthy" "young" "rough" "violent" "unemployed" "youthful"
"lively" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 3 0 0 1 1 0 2 0 3 1 1 0 1 2 2 0 0 0 2 0 1 0 0 0 0 2 2 1 5 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0 3 0 0 0 1 3 0 1 0 2 8 0 0 1 7 2 5 1 1 0 0 0 0 0 0 2 0 0 0 0 0 0 2 3 0 1 0 1 2 0 1 7 0 0 0 0 2 0 2 0 0 0 0 0 0 3 4 0 1 0 0 0 4 3 2 1 2 0 1 0 0 0 2 0 0 0 0 4 1 1 0 3 1 0 3 0 0 1 0 1 0 0 3 0 0 2 0 2 0 2 0 0 0 0 1 0 2 1 1 0 2 1 0 0 0 0 0 2 1 0 0 0 2 0 1 0 1 0 5 2 0 0 0 0 1 6 0 0 0 0
"lonely" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"loud" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 0 1 2 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
"lovely" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 0 0 0 0 4 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 1 1 0 4 0 0 1 0 4 0 2 1 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 3 1 0 1 1 0 1 0 0 2 0 0 1 0 0 0 0 0 0 0 0 3 0 0 0 0 1 5 0 0 0 0 2 0 0 0 3 2 0 0 0 3 7 0 1 2 8 1 4 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 3 1 0 0 0 0 1 0 1 9 0 0 0 0 0 0 4 1 0 0 0 0 0 5 0 0 1 0 1 0 1 2 0 0 5 0 0 0 0 3 0 0 0 0 0 2 0 1 0 1 2 0 0 1 1 1 0 0 0 0 4 0 0 0 0 1 0 0 0 0 0 0 1 1 2 0 0 0 1 0 0 1 1 1 0 0 0 1 0 0 1 0 1 1 2 0 1 0 2 0 0 0 1 5 0 0 0 0
"lucky" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 0 1 1 1 1 0 1 1 0 0 0 1 2 0 0 0 1 0 0 0 0 0 0 0 2 0 4 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 2 0 4 5 0 0 0 4 1 4 1 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 5 2 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 1 1 1 0 3 0 0 0 0 2 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 1 0 2 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 1 0 0 0 2 4 0 0 0 0
"modest" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 2 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0
"natural" 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 2 0 0 3 9 10 0 3 0 1 2 5 1 5 0 2 0 1 8 5 0 2 1 1 4 2 3 3 1 3 5 3 0 8 0 9 6 10 1 0 1 1 3 2 0 0 1 0 0 1 0 1 3 1 5 6 0 1 6 2 2 1 2 3 0 0 0 1 1 0 0 0 1 0 0 9 0 3 0 0 7 8 0 1 0 1 7 1 2 0 5 2 2 5 1 7 28 2 1 5 33 6 20 2 1 1 0 1 3 5 0 6 0 1 0 1 2 2 4 10 0 1 2 1 14 0 2 36 2 1 0 4 0 1 0 1 0 3 1 0 1 16 3 0 1 0 3 1 6 8 4 1 19 0 2 4 0 6 4 1 1 0 1 12 0 2 0 9 7 1 8 2 4 0 1 1 8 0 8 0 1 7 5 14 3 2 2 0 0 0 2 0 11 0 1 1 5 0 3 1 1 2 0 0 2 1 1 1 4 2 3 2 6 1 6 0 2 2 0 3 1 23 0 0 0 0
"neat" 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 2 1 0 0 0 1 0 1 0 0 0 0 0 3 4 1 0 0 0 0 2 0 0 0 0 0 1 1 0 1 1 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 2 0 1 0 0 3 0 0 0 1 1 0 1 0 1 6 0 1 1 6 1 5 0 1 1 0 1 2 1 0 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0 1 4 0 0 0 1 0 0 1 0 0 0 1 0 0 5 0 0 0 0 2 0 0 1 2 0 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 1 0 0 1 3 0 0 0 0 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 2 0 1 0 0 5 0 0 0 0
"negative" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nervous" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 2 2 2 0 1 0 0 1 2 0 2 0 0 0 1 2 0 0 0 0 0 0 1 1 0 0 0 1 0 0 2 0 2 4 4 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 3 0 1 0 0 0 0 0 1 3 0 0 0 1 1 0 0 0 0 0 0 0 1 0 3 1 1 1 0 1 8 0 0 0 9 3 4 0 0 1 0 0 0 1 0 1 0 1 0 0 1 1 1 1 0 0 0 1 0 0 0 9 0 0 0 0 0 0 3 0 0 0 1 0 0 6 0 0 0 0 0 1 2 4 0 0 5 0 0 0 0 2 0 0 0 0 0 2 1 1 0 3 1 0 1 0 2 0 0 0 4 0 3 0 0 0 1 5 1 0 0 0 0 0 1 0 3 0 0 0 2 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 2 0 1 0 0 0 0 1 1 4 0 1 0 1
"nice" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 3 2 0 0 0 1 3 2 0 2 1 0 0 1 3 3 0 0 0 0 2 0 1 0 1 0 1 0 0 0 1 1 2 3 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 1 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 5 9 0 0 0 8 1 7 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 2 0 0 0 0 1 0 0 8 0 0 0 0 0 1 1 1 0 1 0 0 0 6 2 0 0 0 1 0 1 4 2 0 3 0 0 0 1 4 1 0 0 1 0 3 0 0 0 2 0 0 1 0 1 0 0 0 2 1 3 0 1 0 0 3 0 0 1 0 0 0 1 1 2 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 7 0 0 1 0
"noisy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"observant" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 2 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0
"old" 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 1 2 0 0 3 19 12 0 1 2 1 5 7 0 6 2 0 1 5 14 7 0 2 2 3 7 1 3 4 0 1 8 9 1 10 1 7 9 11 3 0 3 1 1 1 0 1 0 1 0 0 1 2 3 0 10 11 1 2 4 2 3 2 1 6 0 0 7 2 1 0 0 0 1 2 4 13 1 3 1 0 3 9 1 0 1 0 10 1 3 0 13 5 2 6 1 15 47 0 2 2 50 13 35 4 2 3 2 2 3 4 0 6 0 4 0 0 2 1 4 8 0 1 1 2 16 0 2 49 3 0 1 5 2 0 16 5 1 6 6 2 1 0 10 1 2 1 3 1 14 13 8 1 29 0 2 0 0 12 3 1 1 2 1 14 2 1 0 15 9 1 9 2 8 2 0 2 12 1 14 0 2 7 4 16 4 2 1 0 1 0 2 1 13 1 2 0 7 1 3 0 0 6 1 2 5 2 1 0 3 1 2 3 6 3 6 2 5 1 1 2 6 32 0 0 0 1
"open" 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 2 1 0 2 6 8 0 0 0 1 4 6 0 5 3 1 1 3 5 3 0 1 0 3 1 1 1 0 0 2 3 4 1 6 0 2 4 5 1 0 0 0 2 0 2 0 0 0 0 0 0 1 2 0 3 8 0 0 1 1 0 1 0 2 0 1 2 0 0 0 0 0 0 1 0 5 0 1 0 1 3 2 0 2 0 0 4 0 1 0 4 5 1 1 0 5 19 0 1 1 18 4 16 1 0 0 0 0 1 0 0 6 0 1 0 0 0 0 1 3 0 0 0 1 5 0 1 20 4 0 0 0 2 0 3 0 0 0 2 1 2 10 0 0 2 0 1 0 7 6 3 0 10 0 2 1 0 5 0 0 0 1 0 8 2 2 1 5 3 0 2 0 0 2 0 1 2 1 7 2 1 2 5 4 1 1 0 0 1 2 2 0 4 1 1 0 4 1 0 0 0 2 1 3 0 1 0 0 4 0 1 0 3 2 4 0 3 1 0 1 1 17 1 0 0 0
"ordinary" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"original" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 3 0 1 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 1 2 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 3 1 0 0 1 0 1 1 0 0 0 0 0 0 2 2 0 0 0 0 0 1 1 1 0 2 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 2 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 0 0 1 1 0 2 0 1 0 0 3 0 0 0 0
"patient" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 1 1 0 0 0 0
"plain" 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 4 2 0 1 0 1 2 0 0 4 0 0 0 1 3 1 0 0 0 0 3 1 0 0 1 1 3 1 0 0 0 0 4 1 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 1 2 1 0 1 2 1 0 3 1 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 1 2 0 0 1 0 2 0 0 0 3 1 0 1 0 2 11 0 1 1 10 3 7 1 1 1 0 1 1 0 0 1 0 1 0 0 1 0 2 2 0 0 0 0 4 0 3 9 0 0 0 1 0 0 3 2 0 0 1 0 1 3 1 0 0 0 0 0 0 3 1 0 5 0 0 1 0 0 0 0 0 0 0 2 0 0 0 1 1 2 0 1 2 0 0 0 0 0 4 0 0 4 4 5 0 0 0 0 0 0 1 0 3 1 0 0 0 0 1 1 0 1 0 0 2 1 1 0 0 1 0 0 1 2 1 0 2 0 0 1 3 8 0 0 0 0
"playful" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 2 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"pleasant" 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 7 12 0 3 0 0 1 4 1 3 2 0 0 2 3 3 0 1 1 1 3 0 0 1 0 1 4 4 1 8 0 5 6 6 0 0 0 0 4 0 1 0 0 1 0 0 0 1 1 0 5 6 0 2 4 5 0 2 1 2 0 0 3 0 0 0 0 1 0 0 0 5 0 1 0 0 1 2 2 1 0 0 7 0 0 0 5 5 2 4 0 7 27 0 0 4 23 8 17 2 1 0 1 2 2 1 1 4 0 3 1 0 1 2 5 4 0 0 0 1 6 0 1 25 4 0 1 1 1 1 6 0 1 2 1 0 0 14 7 0 1 1 0 1 0 5 3 2 11 0 2 2 0 3 2 0 0 0 0 9 1 1 0 4 4 0 2 0 4 2 0 2 6 0 8 1 0 5 6 10 0 1 0 0 1 0 3 0 4 1 1 0 9 1 0 1 0 1 0 2 1 0 0 1 1 1 0 1 3 1 3 1 2 3 0 1 1 21 0 0 0 1
"pleased" 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 12 12 0 3 0 2 3 9 0 7 2 1 0 3 5 7 1 2 0 1 2 1 2 1 1 1 5 2 1 5 0 6 8 7 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 4 5 0 2 1 1 2 3 2 1 0 0 2 0 0 0 0 1 1 2 1 9 0 1 0 0 4 8 1 0 1 0 6 0 1 0 6 4 0 1 1 12 28 2 1 2 28 8 19 2 1 2 1 1 3 2 0 1 0 0 1 0 1 1 1 10 0 1 1 0 10 0 2 30 3 0 1 2 1 0 8 1 0 4 4 0 0 13 6 0 1 0 3 0 5 0 3 0 12 0 0 1 0 7 2 0 0 0 1 13 0 2 0 8 1 0 3 1 2 1 0 2 5 0 7 2 1 5 6 16 0 0 0 0 0 1 2 0 3 1 0 0 3 0 0 1 1 6 0 0 3 0 0 0 2 0 0 1 2 2 6 2 2 0 1 1 4 22 0 0 0 1
"pleasing" 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 2 0 0 0 1 3 6 0 1 0 3 0 2 0 1 1 1 0 2 4 5 0 2 0 2 3 0 1 1 0 1 2 2 1 6 1 2 2 3 1 1 2 0 0 0 0 1 0 0 0 0 1 0 0 0 1 3 1 0 2 1 2 2 0 1 0 0 1 0 0 0 0 1 0 0 1 4 0 1 0 0 0 2 0 1 0 0 3 0 0 0 3 0 0 4 0 4 13 1 0 0 13 9 9 1 0 0 0 0 3 2 0 0 0 2 0 0 0 1 1 3 0 0 0 0 4 0 0 13 2 0 0 0 1 0 4 2 0 0 2 0 0 8 3 0 1 0 1 0 3 3 0 0 9 0 1 0 0 5 2 0 0 0 1 6 0 0 0 3 3 0 3 1 3 0 0 0 3 0 5 0 0 3 0 7 1 3 0 0 0 0 2 0 4 1 1 1 1 0 2 2 1 0 0 0 0 1 2 0 2 1 0 0 1 1 4 1 1 0 1 0 3 13 0 1 0 0
"polite" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 2 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0
"poor" 1 1 1 0 1 0 1 0 0 1 1 1 1 0 0 0 0 1 1 1 5 1 1 4 22 16 0 7 1 1 7 12 0 10 3 0 1 4 16 5 1 4 0 2 9 2 5 1 1 3 8 8 0 8 1 6 13 9 4 0 3 2 6 2 0 1 1 2 1 2 2 1 3 0 7 8 0 1 6 2 2 2 2 5 0 0 8 1 0 1 0 1 1 1 4 8 0 3 0 0 10 8 1 2 1 1 11 0 3 1 15 7 2 10 2 14 52 1 1 8 56 8 38 6 1 1 2 0 5 5 0 9 0 3 0 1 0 1 1 11 0 1 0 2 20 0 3 57 2 1 2 5 3 1 19 3 0 5 3 1 1 29 10 1 2 0 5 0 11 12 9 0 0 0 1 2 0 9 5 0 1 1 1 18 2 4 1 12 10 2 5 1 4 4 1 1 11 0 17 2 1 6 8 24 2 1 2 0 2 1 4 2 11 0 2 0 7 0 2 1 1 6 0 2 5 3 1 1 7 3 2 2 7 2 4 1 9 1 1 5 11 37 0 2 0 2
